Country name,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,year,Regional indicator_Central and Eastern Europe,Regional indicator_Commonwealth of Independent States,Regional indicator_East Asia,Regional indicator_Latin America and Caribbean,Regional indicator_Middle East and North Africa,Regional indicator_North America and ANZ,Regional indicator_South Asia,Regional indicator_Southeast Asia,Regional indicator_Sub-Saharan Africa,Regional indicator_Unkown,Regional indicator_Western Europe
Denmark,7.594,1.333736809266991,1.1789905617403984,1.1347121784009995,1.4848264019021915,0.9716777840497268,-2.9976085933329375,12,0,0,0,0,0,0,0,0,0,0,1
Denmark,7.649,1.3502179165861161,1.2300579007562535,1.1749927308599912,1.3419892570819452,0.11801895925476633,-3.1580450713835706,13,0,0,0,0,0,0,0,0,0,0,1
Denmark,7.693,1.3666990239052412,1.2300579007562535,1.2152732833189812,1.5419612598302903,0.13048113187951027,-3.0350437715447525,14,0,0,0,0,0,0,0,0,0,0,1
Denmark,7.515,1.3285322490609512,1.1364344458938522,1.255553835777971,1.3634148288049814,0.32987589387541344,-2.8211284674772417,15,0,0,0,0,0,0,0,0,0,0,1
Denmark,7.62,1.3484830631841023,1.1960130080790168,1.2152732833189812,1.4205496867330802,0.19279199500323002,-3.008304358536313,16,0,0,0,0,0,0,0,0,0,0,1
Djibouti,5.009,-1.0993950870564568,-1.0509499086186087,-1.3949065160235883,0.18500838403794448,0.8096695399280555,-0.8851949656662683,3,0,0,0,0,0,0,0,0,0,1,0
Djibouti,4.906,-1.259001600041668,0.7449181801056304,-1.325086891761338,-0.7005819138475867,0.03701483719393067,-0.5750177747683773,4,0,0,0,0,0,0,0,0,0,1,0
Djibouti,5.006,-1.3587556706574238,-0.6140404525940695,-1.2552672674990888,0.1207316688688333,-0.3555436004855037,-0.772889431030825,5,0,0,0,0,0,0,0,0,0,1,0
Djibouti,4.369,-1.2997706549889767,-1.5360896292692319,-1.2015598642204344,-0.007821761469389097,-0.34931251417313175,-1.190024273962471,6,0,0,0,0,0,0,0,0,0,1,0
Dominican Republic,5.088,-0.055880765745545395,0.8981201971531958,-0.13009716881129393,0.7920662495239938,0.2426406855022058,0.072076020035843,1,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,5.081,-0.005570017087164084,0.29382335213224303,-0.0925019865162362,0.9920382522723398,-0.04398928486690499,0.16299002426453518,2,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,4.842,0.010911090231960987,0.3108457984708614,-0.05490680422117848,0.7206476771138703,-0.274539478424668,-0.07231681020972695,3,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,5.432,0.008308810128941158,0.5491600472115189,-0.01731162192612075,0.8277755357290556,-0.3243881689236438,0.3448180327219196,4,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,4.735,0.06729382579738805,0.39595803016395337,0.020283560368936023,0.5492431033295738,-0.4614720677958273,0.2057730850780374,5,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,5.397,0.08377493311651313,0.4980927081956637,0.049822632172195395,0.7206476771138703,0.09309461400527845,0.2485561458915396,6,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,4.753,0.09591890693060617,0.5576712703808281,0.07936170397545476,0.6635128191857714,-0.3804679457349916,-0.07766469281141473,7,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,5.016,0.12714626816684257,0.5491600472115189,0.10890077577871414,1.0134638239953768,0.13671221819188226,0.05603237223077967,8,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,5.387,0.1765895901242178,0.6598059484125384,0.13843984758197542,1.1277335398515744,-0.11876232061536869,0.09881543304428188,9,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,5.062,0.22429805867957928,0.6768283947511567,0.1679789193852348,0.7777825350419691,-0.39916120467210753,0.072076020035843,10,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,5.239,0.27113910053393464,0.6938508410897751,0.20825947184422466,0.8991941081391792,-0.4926274993576871,-0.024185866794536968,11,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,5.605,0.30063160836815733,0.6853396179204659,0.24854002430321454,0.7706406778009568,-0.748102038164938,0.09881543304428188,12,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,5.433,0.35007493032553255,0.41298047650257175,0.2888205767622044,0.856342964693105,-0.9288035412237253,0.10951119824765743,13,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,6.004,0.3839045716647888,0.600227386227374,0.3291011292211943,0.9277615371032286,-0.7605642107896821,0.023945076620653018,14,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,5.168,0.3674234643456637,-0.06364802097874217,0.3693816816801861,0.6278035329807097,-0.7917196423515419,-0.5643220095650018,15,0,0,0,1,0,0,0,0,0,0,0
Dominican Republic,5.545,0.3674234643456637,0.33637946797878904,0.32936966623758884,0.8063499640060185,-0.8228750739134019,-0.14718716663335582,16,0,0,0,1,0,0,0,0,0,0,0
Ecuador,5.024,-0.16691138347438733,0.8215191886294131,0.32641575905726217,-0.5434610545453149,-0.5611694487937788,0.8528668798822577,1,0,0,0,1,0,0,0,0,0,0,0
Ecuador,4.996,-0.16257424996935377,0.2172223436084603,0.3505840905326572,-0.5506029117863273,-0.38669903204736356,0.4731672151624256,2,0,0,0,1,0,0,0,0,0,0,0
Ecuador,5.297,-0.12354004842405787,0.13211011191536837,0.37475242200805037,-0.7648586290166979,-0.5798627077308948,0.31807861971348067,3,0,0,0,1,0,0,0,0,0,0,0
Ecuador,6.022,-0.1330817421351311,-0.2934510465500904,0.39892075348344547,-0.07209847663850029,-0.6670979161041024,0.17368578946791075,4,0,0,0,1,0,0,0,0,0,0,0
Ecuador,5.838,-0.11660063481600602,0.2172223436084603,0.4230890849588386,-0.17208447801267326,-0.38669903204736356,0.3448180327219196,5,0,0,0,1,0,0,0,0,0,0,0
Ecuador,5.795,-0.06455503275561097,0.038486657052967214,0.4445720462702996,0.2921362426531298,-0.9599589727855852,-0.21136175785360914,6,0,0,0,1,0,0,0,0,0,0,0
Ecuador,5.961,-0.029857964715348642,-0.24238370753423524,0.46605500758176255,0.5563849605705862,-0.5175518446071751,-0.0616210450063514,7,0,0,0,1,0,0,0,0,0,0,0
Ecuador,6.019,-0.0012328835821305223,-0.10620413682528813,0.4875379688932236,0.28499438541211747,-1.1842780800309762,-0.510843183548124,8,0,0,0,1,0,0,0,0,0,0,0
Ecuador,5.946,0.017850503840012837,0.14913255825398675,0.5090209302046846,-0.20065190697672267,-1.034732008534049,-0.43062494452280736,9,0,0,0,1,0,0,0,0,0,0,0
Ecuador,5.964,0.004839103324915232,0.3619131374867166,0.5305038915161456,0.38498038678629043,-0.7044844339783343,-0.40388553151436846,10,0,0,0,1,0,0,0,0,0,0,0
Ecuador,6.115,-0.020316271004275424,0.24275601311638786,0.5707844439751374,0.7063639626318456,-0.0876068890535088,0.17368578946791075,11,0,0,0,1,0,0,0,0,0,0,0
Ecuador,5.84,-0.0159791374992434,0.3023345753015522,0.6110649964341273,0.9420452515852533,-1.034732008534049,-0.040229514599600294,12,0,0,0,1,0,0,0,0,0,0,0
Ecuador,6.128,-0.020316271004275424,0.3193570216401706,0.6513455488931171,0.8706266791751298,-0.6110181392927547,0.4785150977641134,13,0,0,0,1,0,0,0,0,0,0,0
Ecuador,5.809,-0.034195098220380665,-0.04662557464012378,0.691626101352107,0.5920942467756479,-0.7107155202907063,0.5212981585776156,14,0,0,0,1,0,0,0,0,0,0,0
Ecuador,5.354,-0.11660063481600602,-0.08067046731736055,0.7319066538110969,0.5849523895346356,-0.9724211454103292,0.60686428020462,15,0,0,0,1,0,0,0,0,0,0,0
Ecuador,5.764,-0.05674819244655149,0.0640203265608948,0.691626101352107,0.6777965336677961,-0.766795297102054,0.5426896889843666,16,0,0,0,1,0,0,0,0,0,0,0
Egypt,5.168,-0.29702538862537414,0.29382335213224303,-0.5302173232372634,0.4992501026424873,-0.8374142753089364,0.44054513129213085,0,0,0,0,0,1,0,0,0,0,0,0
Egypt,5.541,-0.2111501452257229,-1.0849948012958446,-0.5141051022536677,-0.986256203488081,-0.748102038164938,0.44054513129213085,2,0,0,0,0,1,0,0,0,0,0,0
Egypt,4.632,-0.16691138347438733,-0.6424111964917674,-0.5060489917618693,-0.8124710106234472,-0.5362451035442909,0.9223893537041988,3,0,0,0,0,1,0,0,0,0,0,0
Egypt,5.066,-0.1434908625472104,-0.5913438574759122,-0.4979928812700719,-0.9719724890060563,-0.6172492256051266,0.31807861971348067,4,0,0,0,0,1,0,0,0,0,0,0
Egypt,4.669,-0.11660063481600602,-0.37856327824318237,-0.4899367707782736,-1.8647046441325998,-0.46770315410819924,0.4517756847556745,5,0,0,0,0,1,0,0,0,0,0,0
Egypt,4.174,-0.12007034162003195,-0.5147428489521295,-0.46845380946681253,-1.1219514910673156,-0.9350346275360972,0.6282558106113711,6,0,0,0,0,1,0,0,0,0,0,0
Egypt,4.204,-0.12007034162003195,-0.6509224196610766,-0.4469708481553506,-2.1075277903270195,-0.8540305054752617,0.7405613452468144,7,0,0,0,0,1,0,0,0,0,0,0
Egypt,3.559,-0.12093776832103804,-1.1786182561582457,-0.42548788684388955,-1.950406931024748,-0.8727237644123775,0.917041471102511,8,0,0,0,0,1,0,0,0,0,0,0
Egypt,4.885,-0.11573320811499993,-1.6552467536395605,-0.4040049255324276,-1.2076537779594638,-0.779257469726798,0.03998872442571635,9,0,0,0,0,1,0,0,0,0,0,0
Egypt,4.763,-0.09751724739386113,-0.7105009818462409,-0.38252196422096657,-0.6291633414374632,-0.5487072761690349,-0.3076236446839885,10,0,0,0,0,1,0,0,0,0,0,0
Egypt,4.557,-0.07930128667272232,-0.038114351470814586,-0.34224141176197576,-0.6505889131605003,-0.8727237644123775,0.4089926239421723,11,0,0,0,0,1,0,0,0,0,0,0
Egypt,3.929,-0.06195275265259115,-1.493533513422686,-0.3019608593029859,-1.1005259193442787,-0.9412657138484692,0.44054513129213085,12,0,0,0,0,1,0,0,0,0,0,0
Egypt,4.005,-0.035062524921388304,-0.4636755099362743,-0.261680306843995,-0.464900624894179,-1.3338241515279037,0.44054513129213085,13,0,0,0,0,1,0,0,0,0,0,0
Egypt,4.328,-0.004702590386157989,-0.3530296087352548,-0.22139975438500514,0.19215024127895683,-1.2341267705299521,0.44054513129213085,14,0,0,0,0,1,0,0,0,0,0,0
Egypt,4.472,0.003971676623907595,-1.195640702496864,-0.18111920192601527,0.16358281231490743,-0.6920222613535904,0.44054513129213085,15,0,0,0,0,1,0,0,0,0,0,0
Egypt,4.283,-0.009907150592196106,-0.5402765184600571,-0.22166829140139874,0.013603810253647968,-1.1281983032196286,0.28599132410335404,16,0,0,0,0,1,0,0,0,0,0,0
El Salvador,5.701,-0.4384159408894464,0.5491600472115189,-0.09787272684410146,-0.45775876765316664,-0.3430814278607598,0.35016591532360736,1,0,0,0,1,0,0,0,0,0,0,0
El Salvador,5.296,-0.42627196707535336,-0.8211468830472605,-0.05490680422117848,-0.7720004862577102,-0.0876068890535088,0.23251249808647628,2,0,0,0,1,0,0,0,0,0,0,0
El Salvador,5.191,-0.4080560063542161,-0.5658101879679847,-0.011940881598255496,-0.7934260579807474,-0.4801653267329432,-0.03488163199791252,3,0,0,0,1,0,0,0,0,0,0,0
El Salvador,6.839,-0.42974167387938084,-0.6764560891690041,0.031025041024667487,-0.5434610545453149,-0.6359424845422426,-0.5001474183447484,4,0,0,0,1,0,0,0,0,0,0,0
El Salvador,6.74,-0.41499541996226796,-0.4806979562748927,0.07399096364759047,-0.5577447690273396,-0.39293011835973557,-0.25414481866711136,5,0,0,0,1,0,0,0,0,0,0,0
El Salvador,4.741,-0.38637033882905136,-0.7019897586769317,0.10084466528691768,-0.0006799042283767417,-0.779257469726798,-0.18462234484517026,6,0,0,0,1,0,0,0,0,0,0,0
El Salvador,5.934,-0.3664195247059004,-0.06364802097874217,0.127698366926243,-0.45775876765316664,-0.9599589727855852,0.23786038068816406,7,0,0,0,1,0,0,0,0,0,0,0
El Salvador,6.325,-0.3508058440877814,0.11508766557674996,0.15455206856557022,-0.22207747869975974,-0.9288035412237253,0.16299002426453518,8,0,0,0,1,0,0,0,0,0,0,0
El Salvador,5.857,-0.34039672367570206,-0.13173780633321572,0.18140577020489745,0.22071767024300626,-1.2029713389680923,0.21112096767972519,9,0,0,0,1,0,0,0,0,0,0,0
El Salvador,6.018,-0.323915616356577,-0.19131636851838008,0.20825947184422466,-0.1006659056025497,-0.9661900590979572,0.3394701501202318,10,0,0,0,1,0,0,0,0,0,0,0
El Salvador,6.14,-0.30656708233644586,-0.1657826990104525,0.24854002430321454,0.3778385295452781,-1.1468915621567444,0.2966870893067296,11,0,0,0,1,0,0,0,0,0,0,0
El Salvador,6.339,-0.2918208284193345,0.13211011191536837,0.2888205767622044,0.07788052542275917,-1.0658874400959086,0.19507731987466184,12,0,0,0,1,0,0,0,0,0,0,0
El Salvador,6.241,-0.27533972110020943,0.05550910339158561,0.3291011292211943,0.8277755357290556,-0.5860937940432668,0.31807861971348067,13,0,0,0,1,0,0,0,0,0,0,0
El Salvador,6.455,-0.2588586137810844,-0.4211193940897283,0.3693816816801861,0.9277615371032286,-0.6733290024164744,-0.31831940988736407,14,0,0,0,1,0,0,0,0,0,0,0
El Salvador,5.462,-0.3117716425424855,-0.9998825696027536,0.40966223413917596,1.2634288274308092,-0.779257469726798,-0.8477597874544539,15,0,0,0,1,0,0,0,0,0,0,0
El Salvador,6.061,-0.2814117080072552,-0.4381418404283467,0.3696502186965787,1.0063219667543646,-0.6795600887288463,-0.286232114277238,16,0,0,0,1,0,0,0,0,0,0,0
Estonia,5.371,0.7733791604167417,0.8215191886294131,0.16260817905736857,0.013603810253647968,-1.6391473808341304,0.2966870893067296,1,1,0,0,0,0,0,0,0,0,0,0
Estonia,5.332,0.8401710163942481,0.7023620642590843,0.22437169282781946,-0.25064490766380915,-1.5269878272114348,0.007901428815589688,2,1,0,0,0,0,0,0,0,0,0,0
Estonia,5.452,0.7976671080449262,0.770451849613558,0.2861352065982723,-0.7505749145346732,-1.3462863241526477,-0.4199291793194318,3,1,0,0,0,0,0,0,0,0,0,0
Estonia,5.138,0.6640833960899135,0.5151151545342821,0.34789872036872316,-0.9719724890060563,-1.4272904462134834,0.2752955588999785,4,1,0,0,0,0,0,0,0,0,0,0
Estonia,5.487,0.7542957729945967,0.8130079654601039,0.4445720462702996,-0.086382191120525,-1.040963094846421,-0.29157999687892516,6,1,0,0,0,0,0,0,0,0,0,0
Estonia,5.364,0.783788280828821,0.64278350207392,0.4794818584014252,-0.35777276627899446,-1.1905091663433482,0.2752955588999785,7,1,0,0,0,0,0,0,0,0,0,0
Estonia,5.367,0.7985345347459323,0.7449181801056304,0.5143916705325507,0.049313096458709745,-1.2465889431546961,-0.0830125754131025,8,1,0,0,0,0,0,0,0,0,0,0
Estonia,5.556,0.8262921891781428,0.8810977508145774,0.5493014826636745,0.18500838403794448,-0.9474968001608413,-0.47875588793799734,9,1,0,0,0,0,0,0,0,0,0,0
Estonia,5.629,0.8410384430952557,0.8896089739838866,0.5842112947948,0.4849663881604626,-1.016038749596933,-0.9226301438780827,10,1,0,0,0,0,0,0,0,0,0,0
Estonia,5.65,0.8635915373214265,1.0598334373700695,0.6110649964341273,0.6849383909088085,-0.9225724549113533,-0.5482783617599384,11,1,0,0,0,0,0,0,0,0,0,0
Estonia,5.938,0.9113000058767879,1.042810991031452,0.6379186980734545,0.8206336784880432,-0.6234803119174986,-0.3931897663109929,12,1,0,0,0,0,0,0,0,0,0,0
Estonia,6.091,0.9485993540200701,1.0172773215235245,0.6647723997127798,0.9920382522723398,-0.8727237644123775,-0.6445402485903184,13,1,0,0,0,0,0,0,0,0,0,0
Estonia,6.035,0.9824289953593264,1.0257885446928336,0.691626101352107,0.9991801095133521,-0.5923248803556388,-0.8851949656662683,14,1,0,0,0,0,0,0,0,0,0,0
Estonia,6.453,0.9373228069069848,1.2300579007562535,0.7184798029914342,1.477684544661179,-0.5050896719824312,-1.8371180687666913,15,1,0,0,0,0,0,0,0,0,0,0
Estonia,6.189,0.9564061943291297,1.085367106877997,0.691626101352107,1.156300968815624,-0.6546357434793585,-1.1472412131489687,16,1,0,0,0,0,0,0,0,0,0,0
Ethiopia,4.561,-1.828033515901982,-1.3147978268671927,-1.1344256101221173,0.20643395576098156,-0.26830839211229607,-0.07053418267583123,7,0,0,0,0,0,0,0,0,1,0,0
Ethiopia,4.445,-1.7655787934295084,-1.7999375475178168,-1.0538645052041375,-0.28635419386887095,-0.04398928486690499,0.04533660702740412,8,0,0,0,0,0,0,0,0,1,0,0
Ethiopia,4.507,-1.7048589243590477,-1.4765110670840675,-0.9733034002861569,-0.37919833800203157,0.5043463106218288,-0.21136175785360914,9,0,0,0,0,0,0,0,0,1,0,0
Ethiopia,4.573,-1.643271628587581,-1.5956681914543962,-0.8927422953681762,0.39926410126831513,0.7099721589301039,-0.9333259090814583,10,0,0,0,0,0,0,0,0,1,0,0
Ethiopia,4.298,-1.588623746424167,-0.8041244367086421,-0.8256080412698591,-0.022105475951413805,0.2426406855022058,-0.20601387525192136,11,0,0,0,0,0,0,0,0,1,0,0
Ethiopia,4.18,-1.5322410108587392,-0.6764560891690041,-0.7584737871715419,-0.2149356214587474,0.01209049194444278,0.08277178523921855,12,0,0,0,0,0,0,0,0,1,0,0
Ethiopia,4.379,-1.498411369519483,-0.625388750153149,-0.6913395330732248,-0.050672904915463224,0.24887177181457779,0.30738285451010516,13,0,0,0,0,0,0,0,0,1,0,0
Ethiopia,4.1,-1.4515703276651275,-0.5572989647986755,-0.6242052789749077,0.049313096458709745,0.3361069801877854,-0.05092527980297585,14,0,0,0,0,0,0,0,0,1,0,0
Ethiopia,4.549,-1.446365767459088,0.08104277289951319,-0.5570710248765907,0.15644095507389508,1.177303632358002,0.2271646154847885,15,0,0,0,0,0,0,0,0,1,0,0
Ethiopia,4.275,-1.4611120213762,-0.4211193940897283,-0.6242052789749077,0.03502938197668503,0.5168084832465727,0.10416331564596966,16,0,0,0,0,0,0,0,0,1,0,0
Finland,7.672,1.1854068433948655,1.2896364629414179,0.820523869220877,1.5848124032763644,-0.02529602592978907,-3.2596548408156383,1,0,0,0,0,0,0,0,0,0,0,1
Finland,7.671,1.229645605146201,1.1704793385710892,0.8634897918437989,1.334847399840933,0.18032982237848608,-2.805084819672178,3,0,0,0,0,0,0,0,0,0,0,1
Finland,7.393,1.1758651496837937,1.0342997678621428,0.9064557144667229,1.2062939695027104,0.5728882600579205,-1.756899829741375,5,0,0,0,0,0,0,0,0,0,0,1
Finland,7.354,1.1932136837039249,1.0598334373700695,0.9386801564339144,1.3491311143229576,0.6351991231816402,-2.2542529116983374,6,0,0,0,0,0,0,0,0,0,0,1
Finland,7.42,1.1767325763847998,0.9747212056769786,0.9709045984011059,1.2420032557077723,-0.0003716806803011696,-2.034989725029139,7,0,0,0,0,0,0,0,0,0,0,1
Finland,7.445,1.1654560292717144,1.085367106877997,1.0031290403682993,1.2277195412257476,0.25510285812694977,-2.3291232681219665,8,0,0,0,0,0,0,0,0,0,0,1
Finland,7.385,1.1585166156636626,1.1789905617403984,1.0353534823354908,1.3277055425999205,-0.0003716806803011696,-2.548386454791165,9,0,0,0,0,0,0,0,0,0,0,1
Finland,7.448,1.1602514690656747,1.1449456690631614,1.0675779243026824,1.3062799708768833,0.69750998630536,-2.7729975240620517,10,0,0,0,0,0,0,0,0,0,0,1
Finland,7.66,1.1810697098898333,1.1960130080790168,1.081004775122347,1.434833401215105,-0.1623799248019725,-2.6286046938164813,11,0,0,0,0,0,0,0,0,0,0,1
Finland,7.788,1.2053576575180178,1.2811252397721087,1.0944316259420097,1.534819402589278,-0.006602766992673144,-2.9387818847143725,12,0,0,0,0,0,0,0,0,0,0,1
Finland,7.858,1.2183690580331155,1.2641027934334903,1.1078584767616741,1.3634148288049814,-0.7854885560391699,-2.9013467065025575,13,0,0,0,0,0,0,0,0,0,0,1
Finland,7.78,1.2261758983421749,1.0513222142007612,1.1212853275813368,1.434833401215105,-0.31815708261127185,-2.9227382369093085,14,0,0,0,0,0,0,0,0,0,0,1
Finland,7.889,1.189743976899899,1.2641027934334903,1.1347121784009995,1.534819402589278,-0.7169466066030783,-3.0885225975616297,15,0,0,0,0,0,0,0,0,0,0,1
Finland,7.842,1.2114296444250636,1.1960130080790168,1.1212853275813368,1.4419752584561174,-0.6047870529803827,-2.9708691803244993,16,0,0,0,0,0,0,0,0,0,0,1
France,7.093,1.096061893191188,1.076855883708688,1.0272973718436926,1.056314967441451,-0.6276343694590799,-0.286232114277238,0,0,0,0,0,0,0,0,0,0,0,1
France,6.583,1.1108081471083011,1.1109007763859247,1.0514657033190875,0.29927809989414217,0.7909762809909395,-0.22740540565867245,1,0,0,0,0,0,0,0,0,0,0,1
France,7.008,1.1238195476233988,1.0342997678621428,1.099802366269876,0.613519818498685,-0.18730427005146041,-0.38784188370930517,3,0,0,0,0,0,0,0,0,0,0,1
France,6.283,1.0934596130881684,0.8896089739838866,1.123970697745269,0.3635548150632534,-0.5050896719824312,-0.4680601227346218,4,0,0,0,0,0,0,0,0,0,0,1
France,6.798,1.1064710136032674,1.1023895532166155,1.1481390292206641,0.734931391595895,-0.6421735708546145,-0.6338444833869429,5,0,0,0,0,0,0,0,0,0,0,1
France,6.959,1.1212172675203789,0.9151426434918142,1.1749927308599912,1.1134498253695497,-0.6297113982298705,-0.6124529529801918,6,0,0,0,0,0,0,0,0,0,0,1
France,6.649,1.1194824141183666,1.0513222142007612,1.2018464324993166,0.6706546764267838,-0.9225724549113533,-0.7140627224122594,7,0,0,0,0,0,0,0,0,0,0,1
France,6.667,1.1194824141183666,0.8044967422907947,1.2287001341386439,0.934903394344241,-0.773026383414426,-0.22740540565867245,8,0,0,0,0,0,0,0,0,0,0,1
France,6.467,1.1238195476233988,0.5491600472115189,1.255553835777971,0.39926410126831513,-0.7294087792278221,-0.4573643575312462,9,0,0,0,0,0,0,0,0,0,0,1
France,6.358,1.1307589612314521,0.7023620642590843,1.2824075374172983,0.4992501026424873,-0.8602615917876337,-0.5375825965565628,10,0,0,0,0,0,0,0,0,0,0,1
France,6.475,1.137698374839504,0.6087386093966832,1.3092612390566254,0.28499438541211747,-0.5611694487937788,-0.6338444833869429,11,0,0,0,0,0,0,0,0,0,0,1
France,6.635,1.1559143355606427,1.000254875184906,1.3361149406959507,0.6206616757396973,-0.7605642107896821,-0.751497900624074,12,0,0,0,0,0,0,0,0,0,0,1
France,6.666,1.169793162776748,0.9151426434918142,1.362968642335278,0.49210824540147496,-0.8540305054752617,-0.8531076700561416,13,0,0,0,0,0,0,0,0,0,0,1
France,6.69,1.1810697098898333,1.2300579007562535,1.3898223439746054,0.5706686750526109,-0.8228750739134019,-0.9279780264797706,14,0,0,0,0,0,0,0,0,0,0,1
France,6.714,1.0969293198921959,1.1364344458938522,1.4166760456139325,0.5421012460885615,-1.0471941811587928,-0.9440216742848339,15,0,0,0,0,0,0,0,0,0,0,1
France,6.69,1.149842348653597,1.0938783300473063,1.3898223439746054,0.5349593888475491,-0.9101102822866094,-0.9119343786747072,16,0,0,0,0,0,0,0,0,0,0,1
Gabon,4.255,0.19914268435038862,-1.3658651658830478,-1.0968304278270606,0.17786652679693213,-1.3088998062784156,0.5854727497978689,6,0,0,0,0,0,0,0,0,1,0,0
Gabon,3.972,0.21041923146347402,-0.6594336428303857,-1.0055278422533493,-1.2933560648516123,-1.2092024252804643,0.3662095631286707,7,0,0,0,0,0,0,0,0,1,0,0
Gabon,3.8,0.22516548538058537,-0.6849673123383133,-0.9142252566796372,-0.464900624894179,-0.9038791959742374,0.2057730850780374,8,0,0,0,0,0,0,0,0,1,0,0
Gabon,3.918,0.23037004558662502,0.13211011191536837,-0.822922671105926,-1.0005399179701056,-1.22789568421758,0.21646885028141297,9,0,0,0,0,0,0,0,0,1,0,0
Gabon,4.661,0.23470717909165706,-0.4892091794442019,-0.7316200855322147,-0.5434610545453149,-1.2029713389680923,0.6710388714248733,10,0,0,0,0,0,0,0,0,1,0,0
Gabon,4.832,0.22603291208159146,-0.2849398233807812,-0.6644858314338976,-0.34348905179696976,-1.265282202091812,0.4036447413404845,11,0,0,0,0,0,0,0,0,1,0,0
Gabon,4.782,0.20608209795844049,-0.05513679780943297,-0.5973515773355805,-0.6791563421245497,-1.4148282735887394,0.6763867540265611,12,0,0,0,0,0,0,0,0,1,0,0
Gabon,4.783,0.19133584404132914,-0.24238370753423524,-0.5302173232372634,-0.20065190697672267,-1.221664597905208,0.4357320369506112,13,0,0,0,0,0,0,0,0,1,0,0
Gabon,4.914,0.19827525764938098,-0.4296306172590375,-0.4630830691389463,-0.07924033387951264,-1.25905111577944,0.55873333678943,14,0,0,0,0,0,0,0,0,1,0,0
Gabon,4.852,0.19480555084535506,-0.318984716058018,-0.49503897408974523,-0.11494962008457442,-1.2403578568423241,0.5266460411793034,16,0,0,0,0,0,0,0,0,1,0,0
Gambia,4.118,-1.5105553433335752,-0.9913713464334444,-1.2015598642204344,0.46354081643742634,0.69750998630536,-0.9065864960730194,12,0,0,0,0,0,0,0,0,1,0,0
Gambia,4.922,-1.481062835499351,-1.0935060244651538,-1.1612793117614446,-0.20065190697672267,2.7475373830757395,-0.27018846647217465,13,0,0,0,0,0,0,0,0,1,0,0
Gambia,5.164,-1.4567748878711673,-1.016905015941372,-1.1209987593024546,-0.5006099110992408,2.56060479370458,0.3020349719084174,14,0,0,0,0,0,0,0,0,1,0,0
Gambia,5.051,-1.4680514349842526,-1.0509499086186087,-1.1397963504499835,-0.35777276627899446,2.6478400020777877,0.023945076620653018,16,0,0,0,0,0,0,0,0,1,0,0
Georgia,3.675,-0.3343247367686563,-1.4169325048989032,0.19751799118849417,-1.386200208984772,-1.6578406397712464,0.05603237223077967,1,0,1,0,0,0,0,0,0,0,0,0
Georgia,3.707,-0.22676382584384033,-2.2595435986605126,0.18677651053276365,-2.0218255034348713,-1.6578406397712464,-0.23810117086204802,2,0,1,0,0,0,0,0,0,0,0,0
Georgia,4.156,-0.2033433049166634,-1.7488702085019616,0.17603502987703123,-0.9505469172830191,-1.3899039283392514,-1.3023298085979143,3,0,1,0,0,0,0,0,0,0,0,0
Georgia,3.801,-0.22763125254484795,-2.2935884913377493,0.16529354922130074,-1.8004279289634886,-1.4459837051505993,-1.1044581523354666,4,0,1,0,0,0,0,0,0,0,0,0
Georgia,4.102,-0.16864623687640107,-2.327633384014986,0.15455206856557022,-1.3504909227797102,-1.5394499998361788,-1.5055493474620494,5,0,1,0,0,0,0,0,0,0,0,0
Georgia,4.203,-0.10011952749688095,-2.642548641279426,0.16260817905736857,-0.8219934869447968,-1.5830676040227827,-2.077772785842641,6,0,1,0,0,0,0,0,0,0,0,0
Georgia,4.254,-0.04026708512742642,-2.3872119462001504,0.17066428954916693,-0.6291633414374632,-1.6703028123959904,-2.2489050290966497,7,0,1,0,0,0,0,0,0,0,0,0
Georgia,4.349,-0.00643744378817018,-2.165920143798111,0.1787204000409653,-0.17922633525368561,-1.5768365177104107,-2.0991643162493925,8,0,1,0,0,0,0,0,0,0,0,0
Georgia,4.288,0.030861904355111984,-2.1744313669674202,0.18677651053276365,-0.19351004973571032,-1.4459837051505993,-1.7408561819363115,9,0,1,0,0,0,0,0,0,0,0,0
Georgia,4.122,0.05514985198329654,-2.5233915169090975,0.19483262102456012,-0.7648586290166979,-1.2715132884041838,-1.2809382781911631,10,0,1,0,0,0,0,0,0,0,0,0
Georgia,4.448,0.0794377996114811,-2.3872119462001504,0.1679789193852348,-1.007681775211118,-1.5456810861485508,-0.9654132046915843,11,0,1,0,0,0,0,0,0,0,0,0
